timestamp,x,y,angle,speed,lateral_offset,steering_input,acceleration_input,nearest_hazard_type,nearest_hazard_distance,target_path_x,target_path_y,current_path_segment
1747503010.6063223,1701.4525170032914,488.0872734881288,20.632915446600066,1.0,0.03858056035688868,-0.020821694878719654,0.0,speedbreaker,100.95431634244588,1600.0,450.0,1
1747503010.6223848,1702.3510527373096,488.4252580065497,20.61380694564958,1.0,0.03986853298643566,-0.019108500950494545,0.0,speedbreaker,100.00393189067938,1600.0,450.0,1
1747503010.6386778,1703.249691513003,488.7629684606672,20.5963320396847,1.0,0.04083633983190873,-0.017474905964888876,0.0,speedbreaker,99.05369100105108,1600.0,450.0,1
1747503010.6543577,1704.148424093683,489.10042919678955,20.580411248415356,1.0,0.04151135192593973,-0.015920791269337542,0.0,speedbreaker,98.10360168456035,1600.0,450.0,1
1747503010.6708145,1705.0472417279095,489.43766332970483,20.56596557984689,1.0,0.04191960864528793,-0.014445668568470182,0.0,speedbreaker,97.1536720501115,1600.0,450.0,1
1747503010.6862135,1705.9461361415777,489.77469275434953,20.552916860616236,1.0,0.042085825876116756,-0.013048719230653205,0.0,speedbreaker,96.20391031491188,1600.0,450.0,1
1747503010.7030597,1706.8450995286003,490.1115381622044,20.541188029365284,1.0,0.04203340971852091,-0.011728831250962912,0.0,speedbreaker,95.25432481577855,1600.0,450.0,1
1747503010.718215,1707.7441245403782,490.44821906186706,20.53070339543855,1.0,0.041784475109843344,-0.010484633926722609,0.0,speedbreaker,94.30492402135742,1600.0,450.0,1
1747503010.7343307,1708.6432042742279,490.7847538032845,20.521388865130863,1.0,0.04135986878466947,-0.009314530307676705,0.0,speedbreaker,93.35571654527028,1600.0,450.0,1
1747503010.751047,1709.5423322609254,491.12115960516263,20.513172137643707,1.0,0.04077919602778724,-0.008216727487166509,0.0,speedbreaker,92.40671116021048,1600.0,450.0,1
1747503010.7666614,1710.441502451514,491.4574525851024,20.505982872838825,1.0,0.040060850712115424,-0.007189264804878803,0.0,speedbreaker,91.45791681301243,1600.0,450.0,1
1747503010.7830136,1711.340709203507,491.7936477920433,20.49975283280415,1.0,0.03922204814814424,-0.0062300400346657625,0.0,speedbreaker,90.50934264073118,1600.0,450.0,1
1747503010.7984595,1712.2399472666089,492.12975924062664,20.49441599917161,1.0,0.03827886030653472,-0.00533683363252635,0.0,speedbreaker,89.56099798777124,1600.0,450.0,1
1747503010.814564,1713.139211768066,492.46579994711817,20.4899086680486,1.0,0.03724625300647203,-0.004507331123022595,0.0,speedbreaker,88.61289242411274,1600.0,450.0,1
1747503010.8301265,1714.0384981977484,492.8017819665611,20.486169524346202,1.0,0.03613812469552756,-0.003739143702404135,0.0,speedbreaker,87.66503576468908,1600.0,450.0,1
1747503010.8468792,1714.937802393057,493.1377164308549,20.48313969720807,1.0,0.034967346474726546,-0.003029827138135488,0.0,speedbreaker,86.71743808997643,1600.0,450.0,1
1747503010.8630695,1715.837120523737,493.47361358748196,20.48076279816395,1.0,0.03374580305237719,-0.002376899044122638,0.0,speedbreaker,85.77010976786632,1600.0,450.0,1
